target_id	length	eff_length	est_counts	tpm
gene-A1S_1230	831	651.768	5	4.01276
gene-A1S_1231	1026	846.768	6	3.70641
gene-A1S_1232	339	159.828	2	6.5455
gene-A1S_1233	516	336.768	4	6.21292
id-A1S_1234	76	33.1667	2	31.5424
gene-A1S_1235	1344	1164.77	44	19.7597
gene-A1S_1236	825	645.768	42	34.0204
gene-A1S_1237	396	216.768	25	60.327
gene-A1S_1238	438	258.768	33	66.7068
gene-A1S_1239	420	240.768	43	93.4192
gene-A1S_1240	651	471.768	32	35.4804
gene-A1S_1241	1335	1155.77	12	5.43097
gene-A1S_1242	1998	1818.77	2	0.575201
gene-A1S_1243	1101	921.768	7	3.97231
gene-A1S_1244	504	324.768	11	17.7168
gene-A1S_1245	558	378.768	3	4.143
gene-A1S_1246	663	483.768	126	136.239
gene-A1S_1247	456	276.768	7	13.2297
gene-A1S_1248	672	492.768	22	23.3532
gene-A1S_1249	225	53.925	15	145.502
gene-A1S_1250	588	408.768	6	7.67788
gene-A1S_1251	1722	1542.77	28	9.49345
gene-A1S_1252	621	441.768	13	15.3927
gene-A1S_1253	615	435.768	0	0
gene-A1S_1254	1206	1026.77	7	3.56609
gene-A1S_1255	837	657.768	6	4.77139
gene-A1S_1256	561	381.768	3	4.11044
gene-A1S_1257	1218	1038.77	14	7.04979
gene-A1S_1258	438	258.768	69	139.478
gene-A1S_1259	852	672.768	3	2.33251
gene-A1S_1260	663	483.768	0	0
gene-A1S_1261	702	522.768	6	6.00356
gene-A1S_1262	444	264.768	1	1.97561
gene-A1S_1263	447	267.768	0	0
gene-A1S_1264	1185	1005.77	18	9.36141
gene-A1S_1265	729	549.768	4	3.80581
gene-A1S_1266	1170	990.768	271	143.075
gene-A1S_1267	540	360.768	134	194.287
gene-A1S_1268	711	531.768	99	97.3822
gene-A1S_1269	1347	1167.77	174	77.9398
gene-A1S_1270	1647	1467.77	221	78.7593
gene-A1S_1271	930	750.768	4	2.7869
gene-A1S_1272	390	210.781	0	0
gene-A1S_1273	432	252.768	17	35.1798
gene-A1S_1274	978	798.768	0	0
gene-A1S_1275	564	384.768	0	0
gene-A1S_1276	597	417.768	1	1.25208
gene-A1S_1277	2703	2523.77	9	1.86535
gene-A1S_1278	633	453.768	0	0
gene-A1S_1279	477	297.768	2	3.51333
gene-A1S_1280	321	141.828	2	7.37622
gene-A1S_1281	1179	999.768	14	7.3248
gene-A1S_1282	318	138.846	0	0
gene-A1S_1283	1671	1491.77	2	0.701286
gene-A1S_1284	948	768.768	1	0.680411
gene-A1S_1285	717	537.768	0	0
gene-A1S_1286	426	246.768	0	0
gene-A1S_1287	378	198.794	0	0
gene-A1S_1288	1281	1101.77	89	42.2539
gene-A1S_1289	1188	1008.77	9	4.66679
gene-A1S_1290	2826	2646.77	19	3.75495
gene-A1S_1291	684	504.768	41	42.4873
gene-A1S_1292	462	282.768	21	38.8468
gene-A1S_1293	150	11.9351	4	175.307
gene-A1S_1294	240	65.7963	10	79.4996
gene-A1S_1295	1332	1152.77	36	16.3353
gene-A1S_1296	504	324.768	92	148.177
gene-A1S_1297	342	162.828	2	6.42491
gene-A1S_1298	558	378.768	2	2.762
gene-A1S_1299	696	516.768	2	2.02442
gene-A1S_1300	897	717.768	3	2.18627
gene-A1S_1301	1266	1086.77	2	0.962631
gene-A1S_1302	3126	2946.77	9	1.59758
gene-A1S_1303	567	387.768	4	5.39579
gene-A1S_1304	828	648.768	2	1.61253
gene-A1S_1305	630	450.768	6	6.96249
gene-A1S_1306	264	86.6689	2	12.0707
gene-A1S_1307	2691	2511.77	12	2.49901
gene-A1S_1308	822	642.768	4	3.25516
gene-A1S_1309	1167	987.768	5	2.64778
gene-A1S_1310	648	468.768	3	3.34757
gene-A1S_1311	258	81.3282	0	0
gene-A1S_1312	384	204.794	0	0
gene-A1S_1313	777	597.768	0	0
gene-A1S_1314	630	450.768	3	3.48125
gene-A1S_1315	351	171.828	2	6.08838
gene-A1S_1316	1098	918.768	0	0
gene-A1S_1317	897	717.768	7	5.1013
gene-A1S_1318	336	156.828	26	86.7193
gene-A1S_1319	570	390.768	80	107.087
gene-A1S_1320	306	126.894	7	28.8551
gene-A1S_1321	435	255.768	54	110.437
gene-A1S_1322	822	642.768	5	4.06895
gene-A1S_1323	762	582.768	0	0
gene-A1S_1324	645	465.768	12	13.4765
gene-A1S_1325	843	663.768	4	3.15218
gene-A1S_1326	978	798.768	0	0
gene-A1S_1327	195	32.9298	0	0
gene-A1S_1328	417	237.768	0	0
gene-A1S_1329	504	324.768	3	4.83186
gene-A1S_1330	657	477.768	3	3.28451
gene-A1S_1331	1002	822.768	0	0
gene-A1S_1332	1422	1242.77	3	1.26269
gene-A1S_1333	1473	1293.77	1	0.404306
gene-A1S_1334	1311	1131.77	32	14.7897
gene-A1S_1335	1917	1737.77	290	87.2917
gene-A1S_1336	939	759.768	296	203.787
gene-A1S_1337	291	112.118	100	466.541
gene-A1S_1338	687	507.768	131	134.95
gene-A1S_1339	405	225.768	54	125.112
gene-A1S_1340	774	594.768	53	46.6117
gene-A1S_1341	558	378.768	32	44.192
gene-A1S_1342	699	519.768	48	48.3057
gene-A1S_1343	1308	1128.77	36	16.6826
gene-A1S_1344	1002	822.768	71	45.1386
gene-A1S_1345	528	348.768	6	8.99873
gene-A1S_1346	378	198.794	32	84.2003
gene-A1S_1347	684	504.768	15	15.5441
gene-A1S_1348	522	342.768	8	12.2083
gene-A1S_1349	270	92.1972	3	17.0204
gene-A1S_1350	603	423.768	1	1.23435
gene-A1S_1351	810	630.768	16	13.2684
gene-A1S_1352	504	324.768	9	14.4956
gene-A1S_1353	732	552.768	4	3.78516
gene-A1S_1354	564	384.768	2	2.71893
gene-A1S_1355	675	495.768	7	7.38561
gene-A1S_1356	1092	912.768	4	2.29227
gene-A1S_1357	1230	1050.77	51	25.3881
gene-A1S_1358	582	402.768	4	5.19483
gene-A1S_1359	966	786.768	0	0
gene-A1S_1360	381	201.794	0	0
gene-A1S_1361	528	348.768	1	1.49979
gene-A1S_1362	1623	1443.77	1	0.362301
gene-A1S_1363	1008	828.768	0	0
gene-A1S_1364	1125	945.768	1	0.553073
gene-A1S_1365	816	636.768	3	2.46437
gene-A1S_1366	561	381.768	2	2.74029
gene-A1S_1367	687	507.768	31	31.9347
gene-A1S_1368	462	282.768	99	183.135
gene-A1S_1369	1245	1065.77	364	178.651
gene-A1S_1370	1656	1476.77	642	227.4
gene-A1S_1371	849	669.768	22	17.1817
gene-A1S_1372	735	555.768	122	114.824
gene-A1S_1373	1992	1812.77	318	91.7596
gene-A1S_1374	597	417.768	100	125.208
gene-A1S_1375	1539	1359.77	553	212.729
gene-A1S_1376	1017	837.768	416	259.738
gene-A1S_1377	435	255.768	185	378.349
gene-A1S_1378	1449	1269.77	103	42.4306
gene-A1S_1379	441	261.768	15	29.9738
gene-A1S_1380	1332	1152.77	43	19.5116
gene-A1S_1381	1059	879.768	3	1.78369
gene-A1S_1382	810	630.768	2	1.65854
gene-A1S_1383	288	109.2	17	81.4319
gene-A1S_1384	390	210.781	0	0
gene-A1S_1385	1251	1071.77	50	24.4026
gene-A1S_1386	1869	1689.77	258	79.8655
gene-A1S_1387	801	621.768	6	5.04765
gene-A1S_1388	237	63.402	10	82.5019
gene-A1S_1389	531	351.768	13	19.331
gene-A1S_1390	483	303.768	36	61.9908
gene-A1S_1391	345	165.828	6	18.926
gene-A1S_1392	1419	1239.77	1	0.421916
gene-A1S_1393	3270	3090.77	5	0.846195
gene-A1S_1394	774	594.768	0	0
gene-A1S_1395	285	106.259	5	24.6134
gene-A1S_1396	597	417.768	3	3.75624
gene-A1S_1397	537	357.768	2	2.92412
gene-A1S_1398	642	462.768	0	0
gene-A1S_1399	639	459.768	7	7.9639
gene-A1S_1400	477	297.768	3	5.26999
gene-A1S_1401	705	525.768	7	6.96419
gene-A1S_1402	588	408.768	1	1.27965
gene-A1S_1403	492	312.768	0	0
gene-A1S_1404	150	11.9351	0	0
gene-A1S_1405	1122	942.768	1	0.554833
gene-A1S_1406	933	753.768	8	5.55161
gene-A1S_1407	762	582.768	0	0
gene-A1S_1408	510	330.768	0	0
gene-A1S_1409	645	465.768	1	1.12304
gene-A1S_1410	780	600.768	6	5.2241
gene-A1S_1411	513	333.768	25	39.1798
gene-A1S_1412	453	273.768	20	38.2133
gene-A1S_1413	762	582.768	1	0.897576
gene-A1S_1414	558	378.768	0	0
gene-A1S_1415	1269	1089.77	6	2.87994
gene-A1S_1416	480	300.768	0	0
gene-A1S_1417	447	267.768	1	1.95348
gene-A1S_1418	1113	933.768	12	6.72216
gene-A1S_1419	582	402.768	6	7.79225
gene-A1S_1420	825	645.768	3	2.43003
gene-A1S_1421	1680	1500.77	1	0.34854
gene-A1S_1422	831	651.768	2	1.60511
gene-A1S_1423	276	97.7406	0	0
gene-A1S_1424	729	549.768	12	11.4174
gene-A1S_1425	720	540.768	2	1.93458
gene-A1S_1426	564	384.768	1	1.35946
gene-A1S_1427	810	630.768	3	2.48782
gene-A1S_1428	300	120.962	5	21.6215
gene-A1S_1429	693	513.768	2	2.03624
gene-A1S_1430	423	243.768	0	0
gene-A1S_1431	402	222.768	2	4.69617
gene-A1S_1432	1299	1119.77	2	0.934262
gene-A1S_1433	942	762.768	22	15.0868
gene-A1S_1434	1245	1065.77	18	8.83439
gene-A1S_1435	783	603.768	1	0.866357
gene-A1S_1436	468	288.768	1	1.81141
gene-A1S_1437	585	405.768	3	3.86732
gene-A1S_1438	555	375.768	3	4.17607
gene-A1S_1439	441	261.768	0	0
gene-A1S_1440	1257	1077.77	2	0.97067
gene-A1S_1441	1185	1005.77	8	4.16063
gene-A1S_1442	897	717.768	29	21.1339
gene-A1S_1443	693	513.768	23	23.4168
gene-A1S_1444	615	435.768	23	27.6083
gene-A1S_1445	837	657.768	13	10.338
gene-A1S_1446	633	453.768	2	2.30549
gene-A1S_1447	1356	1176.77	0	0
gene-A1S_1448	576	396.768	2	2.6367
gene-A1S_1449	726	546.768	2	1.91335
gene-A1S_1450	615	435.768	7	8.40252
gene-A1S_1451	1749	1569.77	25	8.3305
gene-A1S_1452	372	192.806	3	8.13893
gene-A1S_1453	330	150.828	1	3.46804
gene-A1S_1454	867	687.768	0	0
gene-A1S_1455	828	648.768	4	3.22506
gene-A1S_1456	462	282.768	1	1.84985
gene-A1S_1457	435	255.768	2	4.09026
gene-A1S_1458	567	387.768	22.5711	30.4472
gene-A1S_1459	276	97.7406	0	0
gene-A1S_1460	339	159.828	6.3584	20.8095
gene-A1S_1461	1830	1650.77	37	11.7242
gene-A1S_1462	729	549.768	120	114.174
gene-A1S_1463	567	387.768	19	25.63
gene-A1S_1464	735	555.768	16	15.0589
gene-A1S_1465	3468	3288.77	77	12.2468
gene-A1S_1466	861	681.768	111	85.1634
gene-A1S_1467	1056	876.768	107	63.836
gene-A1S_1468	1251	1071.77	40	19.5221
gene-A1S_1469	429	249.768	70	146.598
gene-A1S_1470	486	306.768	55	93.782
gene-A1S_1471	600	420.768	2	2.4863
gene-A1S_1472	456	276.768	1	1.88995
gene-A1S_1473	1158	978.768	33	17.636
gene-A1S_1474	2418	2238.77	68	15.8879
gene-A1S_1475	1059	879.768	64	38.0521
gene-A1S_1476	297	117.999	31	137.42
gene-A1S_1477	576	396.768	4	5.27339
gene-A1S_1478	471	291.768	21	37.6486
gene-A1S_1479	456	276.768	2	3.7799
gene-A1S_1480	360	180.828	5	14.4634
gene-A1S_1481	891	711.768	27	19.8423
gene-A1S_1482	447	267.768	5	9.76738
gene-A1S_1483	819	639.768	3	2.45282
gene-A1S_1484	882	702.768	4	2.97725
gene-A1S_1485	720	540.768	2	1.93458
gene-A1S_1486	1128	948.768	1	0.551324
gene-A1S_1487	1224	1044.77	5	2.50332
gene-A1S_1488	1236	1056.77	3	1.48494
gene-A1S_1489	711	531.768	53	52.1339
gene-A1S_1490	660	480.768	83	90.3045
gene-A1S_1491	696	516.768	19	19.232
gene-A1S_1492	591	411.768	23	29.2174
gene-A1S_1493	498	318.768	23	37.7416
gene-A1S_1494	1257	1077.77	3	1.456
gene-A1S_1495	330	150.828	8	27.7443
gene-A1S_1496	570	390.768	82	109.764
gene-A1S_1497	408	228.768	4	9.146
gene-A1S_1498	453	273.768	18	34.3919
gene-A1S_1499	606	426.768	25	30.6418
id-A1S_1500	77	34.1667	0	0
gene-A1S_1501	576	396.768	0	0
gene-A1S_1502	795	615.768	1	0.849473
gene-A1S_1503	384	204.794	0	0
gene-A1S_1504	1416	1236.77	10	4.2294
gene-A1S_1505	885	705.768	7	5.18803
gene-A1S_1506	639	459.768	2	2.2754
gene-A1S_1507	909	729.768	13	9.31806
gene-A1S_1508	2430	2250.77	5	1.162
gene-A1S_1509	660	480.768	7	7.61604
gene-A1S_1510	369	189.806	54	148.816
gene-A1S_1511	930	750.768	141	98.2381
gene-A1S_1512	954	774.768	4	2.70057
gene-A1S_1513	1479	1299.77	10	4.0244
gene-A1S_1514	426	246.768	7	14.838
gene-A1S_1515	594	414.768	2	2.52227
gene-A1S_1516	273	94.9484	6	33.0545
gene-A1S_1517	576	396.768	5	6.59174
gene-A1S_1518	405	225.768	43	99.626
gene-A1S_1519	882	702.768	89	66.2437
gene-A1S_1520	774	594.768	104	91.4645
gene-A1S_1521	744	564.768	96	88.9135
gene-A1S_1522	408	228.768	9	20.5785
gene-A1S_1523	522	342.768	122	186.177
gene-A1S_1524	597	417.768	6	7.51247
gene-A1S_1525	516	336.768	2	3.10646
gene-A1S_1526	207	40.9055	58	741.675
gene-A1S_1527	969	789.768	8	5.29855
gene-A1S_1528	3768	3588.77	632	92.1167
gene-A1S_1529	366	186.806	2	5.60023
gene-A1S_1530	1278	1098.77	229	109.018
gene-A1S_1531	699	519.768	10	10.0637
gene-A1S_1532	264	86.6689	20	120.707
gene-A1S_1533	786	606.768	7	6.03451
gene-A1S_1534	441	261.768	5	9.99126
gene-A1S_1535	1743	1563.77	35	11.7075
gene-A1S_1536	360	180.828	4	11.5707
gene-A1S_1537	615	435.768	8	9.60288
gene-A1S_1538	954	774.768	60	40.5085
gene-A1S_1539	282	103.407	1	5.05845
gene-A1S_1540	459	279.768	12	22.4362
gene-A1S_1541	1071	891.768	35	20.5297
gene-A1S_1542	594	414.768	10	12.6113
gene-A1S_1543	1026	846.768	85	52.5075
gene-A1S_1544	1038	858.768	354	215.623
gene-A1S_1545	1245	1065.77	90	44.172
gene-A1S_1546	1746	1566.77	87	29.0457
gene-A1S_1547	510	330.768	31	49.0236
gene-A1S_1548	876	696.768	32	24.0231
gene-A1S_1549	609	429.768	24	29.2108
gene-A1S_1550	480	300.768	25	43.4786
gene-A1S_1551	645	465.768	27	30.3222
gene-A1S_1552	666	486.768	29	31.1632
gene-A1S_1553	507	327.768	6	9.57528
gene-A1S_1554	378	198.794	5	13.1563
gene-A1S_1555	1638	1458.77	68	24.3831
gene-A1S_1556	717	537.768	9	8.75416
gene-A1S_1557	762	582.768	27	24.2345
gene-A1S_1558	981	801.768	12	7.82887
gene-A1S_1559	273	94.9484	9	49.5817
gene-A1S_1560	666	486.768	14	15.0443
gene-A1S_1561	522	342.768	18	27.4688
gene-A1S_1562	501	321.768	0	0
gene-A1S_1563	348	168.828	1	3.09829
gene-A1S_1564	498	318.768	5	8.20469
gene-A1S_1565	849	669.768	3	2.34295
gene-A1S_1566	456	276.768	11	20.7895
gene-A1S_1567	618	438.768	27	32.1881
gene-A1S_1568	1044	864.768	100	60.4877
gene-A1S_1569	408	228.768	2	4.573
gene-A1S_1570	333	153.828	5	17.002
gene-A1S_1571	570	390.768	119	159.292
gene-A1S_1572	1440	1260.77	1728	716.928
gene-A1S_1573	273	94.9484	236	1300.14
gene-A1S_1574	252	75.9677	99	681.668
gene-A1S_1575	702	522.768	15	15.0089
gene-A1S_1576	912	732.768	6	4.28303
gene-A1S_1577	1434	1254.77	4	1.66749
gene-A1S_1578	783	603.768	9	7.79721
gene-A1S_1579	921	741.768	56	39.49
gene-A1S_1580	432	252.768	3	6.2082
gene-A1S_1581	444	264.768	0	0
gene-A1S_1582	600	420.768	35	43.5103
gene-A1S_1583	297	117.999	2	8.86581
gene-A1S_1584	798	618.768	0	0
gene-A1S_1585	1272	1092.77	1	0.478673
gene-A1S_1586	360	180.828	0	0
gene-A1S_1587	450	270.768	0	0
gene-A1S_1588	906	726.768	0	0
gene-A1S_1589	939	759.768	3	2.06541
gene-A1S_1590	447	267.768	2	3.90695
gene-A1S_1591	1020	840.768	0	0
gene-A1S_1592	357	177.828	0	0
gene-A1S_1593	444	264.768	0	0
gene-A1S_1594	300	120.962	0	0
gene-A1S_1595	420	240.768	7	15.2078
gene-A1S_1596	834	654.768	1	0.798876
gene-A1S_1597	2181	2001.77	12	3.1357
gene-A1S_1598	2628	2448.77	6	1.28165
gene-A1S_1599	1743	1563.77	2	0.668997
gene-A1S_1600	498	318.768	0	0
gene-A1S_1601	2007	1827.77	221	63.2467
gene-A1S_1602	309	129.879	0	0
gene-A1S_1603	414	234.768	1	2.22806
gene-A1S_1604	387	207.794	0	0
gene-A1S_1605	609	429.768	3	3.65135
gene-A1S_1606	498	318.768	3	4.92281
gene-A1S_1607	1869	1689.77	9	2.78601
gene-A1S_1608	1644	1464.77	14	4.99949
gene-A1S_1609	1545	1365.77	13	4.9789
gene-A1S_1610	2034	1854.77	44	12.4088
gene-A1S_1611	816	636.768	17	13.9648
gene-A1S_1612	1068	888.768	14	8.2396
gene-A1S_1613	1548	1368.77	10	3.82153
gene-A1S_1614	660	480.768	16	17.4081
gene-A1S_1615	582	402.768	18	23.3768
gene-A1S_1616	687	507.768	22	22.6633
gene-A1S_1617	267	89.4225	213	1245.95
gene-A1S_1618	468	288.768	2	3.62283
gene-A1S_1619	429	249.768	29	60.7334
gene-A1S_1620	624	444.768	12	14.1128
gene-A1S_1621	801	621.768	20	16.8255
gene-A1S_1622	234	61.0691	2	17.1307
gene-A1S_1623	3165	2985.77	64	11.2122
gene-A1S_1624	360	180.828	60	173.561
gene-A1S_1625	819	639.768	20	16.3521
gene-A1S_1626	516	336.768	9	13.9791
gene-A1S_1627	249	73.3741	9	64.1603
gene-A1S_1628	1596	1416.77	60	22.1523
gene-A1S_1629	489	309.768	23	38.8381
gene-A1S_1630	237	63.402	26	214.505
gene-A1S_1631	297	117.999	121	536.382
gene-A1S_1632	276	97.7406	50	267.585
gene-A1S_1633	804	624.768	104	87.0726
gene-A1S_1634	444	264.768	90	177.805
gene-A1S_1635	462	282.768	9	16.6486
gene-A1S_1636	456	276.768	9	17.0096
gene-A1S_1637	273	94.9484	592	3261.38
gene-A1S_1638	861	681.768	55	42.1981
gene-A1S_1639	543	363.768	59	84.8387
gene-A1S_1640	792	612.768	3	2.5609
gene-A1S_1641	1140	960.768	1	0.544438
gene-A1S_1642	1077	897.768	2	1.16529
gene-A1S_1643	1044	864.768	5	3.02439
gene-A1S_1644	1209	1029.77	44	22.3501
gene-A1S_1645	279	100.576	2	10.4016
gene-A1S_1646	336	156.828	2	6.67071
gene-A1S_1647	1554	1374.77	37	14.0779
gene-A1S_1648	1308	1128.77	24	11.1218
gene-A1S_1649	1368	1188.77	14	6.16024
gene-A1S_1650	672	492.768	8	8.49208
gene-A1S_1651	960	780.768	21	14.069
gene-A1S_1652	1683	1503.77	30	10.4354
gene-A1S_1653	630	450.768	4	4.64166
gene-A1S_1654	426	246.768	8	16.9577
gene-A1S_1655	2241	2061.77	163	41.3537
gene-A1S_1656	1269	1089.77	11	5.2799
gene-A1S_1657	507	327.768	49	78.1981
gene-A1S_1658	2004	1824.77	14	4.01317
gene-A1S_1659	450	270.768	7	13.5228
gene-A1S_1660	807	627.768	11	9.16559
gene-A1S_1661	495	315.768	4	6.62611
gene-A1S_1662	1365	1185.77	0	0
gene-A1S_1663	522	342.768	2	3.05208
gene-A1S_1664	1143	963.768	79	42.8767
gene-A1S_1665	804	624.768	7	5.86065
gene-A1S_1666	1470	1290.77	5	2.02623
gene-A1S_1667	2040	1860.77	15	4.21663
gene-A1S_1668	1104	924.768	12	6.78758
gene-A1S_1669	459	279.768	9	16.8272
gene-A1S_1670	900	720.768	11	7.98296
gene-A1S_1671	1716	1536.77	8	2.72301
gene-A1S_1672	1029	849.768	7	4.30888
gene-A1S_1673	1005	825.768	2	1.26689
gene-A1S_1674	600	420.768	10	12.4315
gene-A1S_1675	462	282.768	7	12.9489
gene-A1S_1676	306	126.894	60	247.33
gene-A1S_1677	1014	834.768	5	3.13308
gene-A1S_1678	321	141.828	108	398.316
gene-A1S_1679	258	81.3282	49	315.153
gene-A1S_1680	201	36.911	11	155.885
gene-A1S_1681	543	363.768	0	0
gene-A1S_1682	879	699.768	3	2.24251
gene-A1S_1683	984	804.768	38	24.699
gene-A1S_1684	294	115.056	53	240.954
gene-A1S_1685	519	339.768	34	52.3435
gene-A1S_1686	957	777.768	32	21.5212
gene-A1S_1687	165	16.9651	27	832.483
gene-A1S_1688	267	89.4225	30	175.486
gene-A1S_1689	279	100.576	22	114.418
gene-A1S_1690	702	522.768	25	25.0148
gene-A1S_1691	1005	825.768	9	5.701
gene-A1S_1692	1206	1026.77	25	12.736
gene-A1S_1693	756	576.768	22	19.9521
gene-A1S_1694	1092	912.768	36	20.6305
gene-A1S_1695	1230	1050.77	5	2.48903
gene-A1S_1696	627	447.768	7	8.17733
gene-A1S_1697	822	642.768	10	8.1379
gene-A1S_1698	735	555.768	1	0.941181
gene-A1S_1699	723	543.768	6	5.77171
gene-A1S_1700	1047	867.768	4	2.41114
gene-A1S_1701	1491	1311.77	20	7.97517
gene-A1S_1702	840	660.768	6	4.74973
gene-A1S_1703	165	16.9651	0	0
gene-A1S_1704	672	492.768	0	0
gene-A1S_1705	927	747.768	15	10.4928
gene-A1S_1706	645	465.768	6	6.73827
gene-A1S_1707	1062	882.768	13	7.70306
gene-A1S_1708	696	516.768	15	15.1832
gene-A1S_1709	1365	1185.77	20	8.82261
gene-A1S_1710	702	522.768	14	14.0083
gene-A1S_1711	888	708.768	2	1.47602
gene-A1S_1712	723	543.768	5	4.80976
gene-A1S_1713	780	600.768	10	8.70683
gene-A1S_1714	297	117.999	7	31.0303
gene-A1S_1715	462	282.768	9	16.6486
gene-A1S_1716	1224	1044.77	7	3.50465
gene-A1S_1717	537	357.768	1	1.46206
gene-A1S_1718	1734	1554.77	3	1.00931
gene-A1S_1719	246	70.8052	1	7.38757
gene-A1S_1720	1158	978.768	2	1.06885
gene-A1S_1721	678	498.768	0	0
gene-A1S_1722	588	408.768	1	1.27965
gene-A1S_1723	897	717.768	5	3.64378
gene-A1S_1724	1146	966.768	8	4.32847
gene-A1S_1725	2055	1875.77	2	0.557722
gene-A1S_1726	1416	1236.77	319	134.918
gene-A1S_1727	768	588.768	8	7.10743
gene-A1S_1728	831	651.768	16	12.8408
gene-A1S_1729	966	786.768	155	103.051
gene-A1S_1730	1206	1026.77	94	47.8875
gene-A1S_1731	642	462.768	179	202.328
gene-A1S_1732	486	306.768	175	298.397
gene-A1S_1733	651	471.768	4	4.43505
gene-A1S_1734	675	495.768	4	4.22035
gene-A1S_1735	255	78.6901	1	6.64732
gene-A1S_1736	1344	1164.77	91	40.8666
gene-A1S_1737	672	492.768	75	79.6133
gene-A1S_1738	918	738.768	6	4.24825
gene-A1S_1739	576	396.768	3	3.95504
gene-A1S_1740	525	345.768	1	1.5128
gene-A1S_1741	1122	942.768	0	0
gene-A1S_1742	624	444.768	0	0
gene-A1S_1743	1155	975.768	0	0
gene-A1S_1744	396	216.768	0	0
gene-A1S_1745	849	669.768	2	1.56197
gene-A1S_1746	879	699.768	2	1.49501
gene-A1S_1747	276	97.7406	0	0
gene-A1S_1748	432	252.768	0	0
gene-A1S_1749	2010	1830.77	4	1.14286
gene-A1S_1750	2982	2802.77	38	7.09191
gene-A1S_1751	432	252.768	7	14.4858
gene-A1S_1752	504	324.768	4	6.44249
gene-A1S_1753	636	456.768	2	2.29035
gene-A1S_1754	849	669.768	8	6.24788
gene-A1S_1755	915	735.768	2	1.42186
gene-A1S_1756	1059	879.768	1	0.594564
gene-A1S_1757	915	735.768	3	2.13279
gene-A1S_1758	741	561.768	0	0
gene-A1S_1759	621	441.768	2	2.36811
gene-A1S_1760	747	567.768	23	21.1896
gene-A1S_1761	456	276.768	5	9.44976
gene-A1S_1762	1083	903.768	62	35.8841
gene-A1S_1763	372	192.806	2	5.42595
gene-A1S_1764	246	70.8052	0	0
gene-A1S_1765	1068	888.768	5	2.94272
gene-A1S_1766	486	306.768	0	0
gene-A1S_1767	771	591.768	2	1.76785
gene-A1S_1768	1065	885.768	3	1.77161
gene-A1S_1769	1239	1059.77	2	0.987156
gene-A1S_1770	1467	1287.77	4	1.62476
gene-A1S_1771	717	537.768	0	0
gene-A1S_1772	1473	1293.77	3	1.21292
gene-A1S_1773	756	576.768	17	15.4175
gene-A1S_1774	1212	1032.77	6	3.03889
gene-A1S_1775	264	86.6689	0	0
gene-A1S_1776	342	162.828	3	9.63736
gene-A1S_1777	1017	837.768	4	2.49749
gene-A1S_1778	255	78.6901	1	6.64732
gene-A1S_1779	690	510.768	7	7.16871
gene-A1S_1780	1494	1314.77	20	7.95697
gene-A1S_1781	747	567.768	7	6.44902
gene-A1S_1782	657	477.768	0	0
gene-A1S_1783	651	471.768	2	2.21752
gene-A1S_1784	450	270.768	2	3.86366
gene-A1S_1785	627	447.768	3	3.50457
gene-A1S_1786	846	666.768	2	1.569
gene-A1S_1787	825	645.768	0	0
gene-A1S_1788	783	603.768	1	0.866357
gene-A1S_1789	747	567.768	2	1.84258
gene-A1S_1790	684	504.768	1	1.03627
gene-A1S_1791	1284	1104.77	1	0.473473
gene-A1S_1792	681	501.768	1	1.04247
gene-A1S_1793	849	669.768	6	4.68591
gene-A1S_1794	1176	996.768	0	0
gene-A1S_1795	1788	1608.77	3	0.975427
gene-A1S_1796	498	318.768	1	1.64094
gene-A1S_1797	831	651.768	8	6.42042
gene-A1S_1798	522	342.768	6	9.15625
gene-A1S_1799	1470	1290.77	1	0.405246
gene-A1S_1800	885	705.768	7	5.18803
gene-A1S_1801	162	15.7219	0	0
gene-A1S_1802	417	237.768	0	0
gene-A1S_1803	396	216.768	0	0
gene-A1S_1804	825	645.768	2	1.62002
gene-A1S_1805	1236	1056.77	1	0.494979
gene-A1S_1806	879	699.768	2	1.49501
gene-A1S_1807	597	417.768	13	16.277
gene-A1S_1808	1176	996.768	0	0
gene-A1S_1809	633	453.768	0	0
gene-A1S_1810	1203	1023.77	4	2.04374
gene-A1S_1811	597	417.768	8	10.0166
gene-A1S_1812	615	435.768	2	2.40072
gene-A1S_1813	408	228.768	0	0
gene-A1S_1814	678	498.768	4	4.19496
gene-A1S_1815	1398	1218.77	1	0.429186
gene-A1S_1816	1152	972.768	2	1.07544
gene-A1S_1817	1551	1371.77	17	6.48239
gene-A1S_1818	390	210.781	1	2.48162
gene-A1S_1819	762	582.768	11	9.87333
gene-A1S_1820	654	474.768	7	7.71229
gene-A1S_1821	765	585.768	4	3.57191
gene-A1S_1822	675	495.768	2	2.11017
gene-A1S_1823	510	330.768	7	11.0698
gene-A1S_1824	981	801.768	12	7.82887
gene-A1S_1825	426	246.768	5	10.5986
gene-A1S_1826	1098	918.768	11	6.26258
gene-A1S_1827	570	390.768	7	9.37013
gene-A1S_1828	288	109.2	5	23.9506
gene-A1S_1829	672	492.768	2	2.12302
gene-A1S_1830	510	330.768	4	6.32562
gene-A1S_1831	843	663.768	4	3.15218
gene-A1S_1832	1170	990.768	7	3.69567
gene-A1S_1833	618	438.768	46	54.839
gene-A1S_1834	810	630.768	1	0.829272
gene-A1S_1835	1509	1329.77	0	0
gene-A1S_1836	936	756.768	3	2.0736
gene-A1S_1837	816	636.768	0	0
