target_id	length	eff_length	est_counts	tpm
gene-A1S_1304	828	656.98	0	0
gene-A1S_1305	630	458.98	0	0
gene-A1S_1306	264	94.646	0	0
gene-A1S_1307	2691	2519.98	2	2.17599
gene-A1S_1308	822	650.98	1	4.2117
gene-A1S_1309	1167	995.98	0	0
gene-A1S_1310	648	476.98	0	0
gene-A1S_1311	258	89.1603	0	0
gene-A1S_1312	384	212.98	0	0
gene-A1S_1313	777	605.98	6	27.1467
gene-A1S_1314	630	458.98	0	0
gene-A1S_1315	351	179.98	0	0
gene-A1S_1316	1098	926.98	8	23.6616
gene-A1S_1317	897	725.98	0	0
gene-A1S_1318	336	164.98	0	0
gene-A1S_1319	570	398.98	7	48.1029
gene-A1S_1320	306	135.018	0	0
gene-A1S_1321	435	263.98	3	31.1584
gene-A1S_1322	822	650.98	0	0
gene-A1S_1323	762	590.98	0	0
gene-A1S_1324	645	473.98	0	0
gene-A1S_1325	843	671.98	0	0
gene-A1S_1326	978	806.98	4	13.5901
gene-A1S_1327	195	37.4617	0	0
gene-A1S_1328	417	245.98	0	0
gene-A1S_1329	504	332.98	0	0
gene-A1S_1330	657	485.98	0	0
gene-A1S_1331	1002	830.98	0	0
gene-A1S_1332	1422	1250.98	0	0
gene-A1S_1333	1473	1301.98	0	0
gene-A1S_1334	1311	1139.98	0	0
gene-A1S_1335	1917	1745.98	28	43.9687
gene-A1S_1336	939	767.98	44	157.082
gene-A1S_1337	291	120.24	19	433.242
gene-A1S_1338	687	515.98	14	74.3909
gene-A1S_1339	405	233.98	10	117.178
gene-A1S_1340	774	602.98	1	4.54697
gene-A1S_1341	558	386.98	3	21.2548
gene-A1S_1342	699	527.98	1	5.19287
gene-A1S_1343	1308	1136.98	0	0
gene-A1S_1344	1002	830.98	7	23.0958
gene-A1S_1345	528	356.98	3	23.041
gene-A1S_1346	378	206.98	3	39.739
gene-A1S_1347	684	512.98	0	0
gene-A1S_1348	522	350.98	0	0
gene-A1S_1349	270	100.337	0	0
gene-A1S_1350	603	431.98	0	0
gene-A1S_1351	810	638.98	0	0
gene-A1S_1352	504	332.98	1	8.23392
gene-A1S_1353	732	560.98	0	0
gene-A1S_1354	564	392.98	0	0
gene-A1S_1355	675	503.98	0	0
gene-A1S_1356	1092	920.98	0	0
gene-A1S_1357	1230	1058.98	13	33.6574
gene-A1S_1358	582	410.98	0	0
gene-A1S_1359	966	794.98	0	0
gene-A1S_1360	381	209.98	0	0
gene-A1S_1361	528	356.98	0	0
gene-A1S_1362	1623	1451.98	0	0
gene-A1S_1363	1008	836.98	0	0
gene-A1S_1364	1125	953.98	0	0
gene-A1S_1365	816	644.98	0	0
gene-A1S_1366	561	389.98	0	0
gene-A1S_1367	687	515.98	1	5.31364
gene-A1S_1368	462	290.98	11	103.646
gene-A1S_1369	1245	1073.98	29	74.0332
gene-A1S_1370	1656	1484.98	59	108.932
gene-A1S_1371	849	677.98	0	0
gene-A1S_1372	735	563.98	9	43.7526
gene-A1S_1373	1992	1820.98	16	24.0902
gene-A1S_1374	597	425.98	5	32.1814
gene-A1S_1375	1539	1367.98	15	30.0633
gene-A1S_1376	1017	845.98	46	149.081
gene-A1S_1377	435	263.98	14	145.406
gene-A1S_1378	1449	1277.98	1	2.14536
gene-A1S_1379	441	269.98	0	0
gene-A1S_1380	1332	1160.98	6	14.1694
gene-A1S_1381	1059	887.98	0	0
gene-A1S_1382	810	638.98	0	0
gene-A1S_1383	288	117.34	1	23.3656
gene-A1S_1384	390	218.98	0	0
gene-A1S_1385	1251	1079.98	7	17.7708
gene-A1S_1386	1869	1697.98	15	24.2205
gene-A1S_1387	801	629.98	0	0
gene-A1S_1388	237	70.8585	0	0
gene-A1S_1389	531	359.98	0	0
gene-A1S_1390	483	311.98	6	52.729
gene-A1S_1391	345	173.98	0	0
gene-A1S_1392	1419	1247.98	0	0
gene-A1S_1393	3270	3098.98	0	0
gene-A1S_1394	774	602.98	0	0
gene-A1S_1395	285	114.521	2	47.8816
gene-A1S_1396	597	425.98	0	0
gene-A1S_1397	537	365.98	0	0
gene-A1S_1398	642	470.98	0	0
gene-A1S_1399	639	467.98	0	0
gene-A1S_1400	477	305.98	0	0
gene-A1S_1401	705	533.98	0	0
gene-A1S_1402	588	416.98	0	0
gene-A1S_1403	492	320.98	0	0
gene-A1S_1404	150	13.6816	0	0
gene-A1S_1405	1122	950.98	0	0
gene-A1S_1406	933	761.98	0	0
gene-A1S_1407	762	590.98	0	0
gene-A1S_1408	510	338.98	0	0
gene-A1S_1409	645	473.98	0	0
gene-A1S_1410	780	608.98	0	0
gene-A1S_1411	513	341.98	5	40.0861
gene-A1S_1412	453	281.98	0	0
gene-A1S_1413	762	590.98	0	0
gene-A1S_1414	558	386.98	0	0
gene-A1S_1415	1269	1097.98	0	0
gene-A1S_1416	480	308.98	0	0
gene-A1S_1417	447	275.98	0	0
gene-A1S_1418	1113	941.98	2	5.82121
gene-A1S_1419	582	410.98	0	0
gene-A1S_1420	825	653.98	0	0
gene-A1S_1421	1680	1508.98	0	0
gene-A1S_1422	831	659.98	0	0
gene-A1S_1423	276	105.853	0	0
gene-A1S_1424	729	557.98	0	0
gene-A1S_1425	720	548.98	0	0
gene-A1S_1426	564	392.98	0	0
gene-A1S_1427	810	638.98	0	0
gene-A1S_1428	300	129.103	0	0
gene-A1S_1429	693	521.98	0	0
gene-A1S_1430	423	251.98	0	0
gene-A1S_1431	402	230.98	0	0
gene-A1S_1432	1299	1127.98	0	0
gene-A1S_1433	942	770.98	2	7.11233
gene-A1S_1434	1245	1073.98	3	7.65861
gene-A1S_1435	783	611.98	0	0
gene-A1S_1436	468	296.98	0	0
gene-A1S_1437	585	413.98	0	0
gene-A1S_1438	555	383.98	0	0
gene-A1S_1439	441	269.98	0	0
gene-A1S_1440	1257	1085.98	0	0
gene-A1S_1441	1185	1013.98	0	0
gene-A1S_1442	897	725.98	2	7.55319
gene-A1S_1443	693	521.98	2	10.5051
gene-A1S_1444	615	443.98	0	0
gene-A1S_1445	837	665.98	1	4.11684
gene-A1S_1446	633	461.98	0	0
gene-A1S_1447	1356	1184.98	0	0
gene-A1S_1448	576	404.98	0	0
gene-A1S_1449	726	554.98	0	0
gene-A1S_1450	615	443.98	0	0
gene-A1S_1451	1749	1577.98	4	6.94998
gene-A1S_1452	372	200.98	0	0
gene-A1S_1453	330	158.98	0	0
gene-A1S_1454	867	695.98	4	15.7575
gene-A1S_1455	828	656.98	0	0
gene-A1S_1456	462	290.98	0	0
gene-A1S_1457	435	263.98	0	0
gene-A1S_1458	567	395.98	4	27.6956
gene-A1S_1459	276	105.853	0	0
gene-A1S_1460	339	167.98	0	0
gene-A1S_1461	1830	1658.98	8	13.2213
gene-A1S_1462	729	557.98	2	9.82734
gene-A1S_1463	567	395.98	1	6.92391
gene-A1S_1464	735	563.98	0	0
gene-A1S_1465	3468	3296.98	0	0
gene-A1S_1466	861	689.98	13	51.6573
gene-A1S_1467	1056	884.98	15	46.4711
gene-A1S_1468	1251	1079.98	2	5.07737
gene-A1S_1469	429	257.98	4	42.5107
gene-A1S_1470	486	314.98	0	0
gene-A1S_1471	600	428.98	0	0
gene-A1S_1472	456	284.98	0	0
gene-A1S_1473	1158	986.98	0	0
gene-A1S_1474	2418	2246.98	2	2.44037
gene-A1S_1475	1059	887.98	18	55.5769
gene-A1S_1476	297	126.12	0	0
gene-A1S_1477	576	404.98	0	0
gene-A1S_1478	471	299.98	3	27.4191
gene-A1S_1479	456	284.98	0	0
gene-A1S_1480	360	188.98	0	0
gene-A1S_1481	891	719.98	3	11.4242
gene-A1S_1482	447	275.98	0	0
gene-A1S_1483	819	647.98	0	0
gene-A1S_1484	882	710.98	1	3.85627
gene-A1S_1485	720	548.98	0	0
gene-A1S_1486	1128	956.98	0	0
gene-A1S_1487	1224	1052.98	0	0
gene-A1S_1488	1236	1064.98	0	0
gene-A1S_1489	711	539.98	6	30.4648
gene-A1S_1490	660	488.98	22	123.355
gene-A1S_1491	696	524.98	0	0
gene-A1S_1492	591	419.98	3	19.5847
gene-A1S_1493	498	326.98	5	41.925
gene-A1S_1494	1257	1085.98	0	0
gene-A1S_1495	330	158.98	0	0
gene-A1S_1496	570	398.98	5	34.3592
gene-A1S_1497	408	236.98	0	0
gene-A1S_1498	453	281.98	0	0
gene-A1S_1499	606	434.98	2	12.6062
id-A1S_1500	77	27.4762	0	0
gene-A1S_1501	576	404.98	0	0
gene-A1S_1502	795	623.98	0	0
gene-A1S_1503	384	212.98	0	0
gene-A1S_1504	1416	1244.98	0	0
gene-A1S_1505	885	713.98	1	3.84007
gene-A1S_1506	639	467.98	0	0
gene-A1S_1507	909	737.98	6	22.2911
gene-A1S_1508	2430	2258.98	0	0
gene-A1S_1509	660	488.98	0	0
gene-A1S_1510	369	197.98	12	166.182
gene-A1S_1511	930	758.98	5	18.0619
gene-A1S_1512	954	782.98	0	0
gene-A1S_1513	1479	1307.98	3	6.28847
gene-A1S_1514	426	254.98	0	0
gene-A1S_1515	594	422.98	0	0
gene-A1S_1516	273	103.085	0	0
gene-A1S_1517	576	404.98	0	0
gene-A1S_1518	405	233.98	17	199.203
gene-A1S_1519	882	710.98	17	65.5566
gene-A1S_1520	774	602.98	13	59.1106
gene-A1S_1521	744	572.98	16	76.5606
gene-A1S_1522	408	236.98	0	0
gene-A1S_1523	522	350.98	8	62.4931
gene-A1S_1524	597	425.98	0	0
gene-A1S_1525	516	344.98	0	0
gene-A1S_1526	207	46.2061	0	0
gene-A1S_1527	969	797.98	2	6.87168
gene-A1S_1528	3768	3596.98	37	28.2026
gene-A1S_1529	366	194.98	0	0
gene-A1S_1530	1278	1106.98	2	4.95353
gene-A1S_1531	699	527.98	0	0
gene-A1S_1532	264	94.646	6	173.81
gene-A1S_1533	786	614.98	1	4.45824
gene-A1S_1534	441	269.98	0	0
gene-A1S_1535	1743	1571.98	1	1.74413
gene-A1S_1536	360	188.98	0	0
gene-A1S_1537	615	443.98	0	0
gene-A1S_1538	954	782.98	17	59.5282
gene-A1S_1539	282	111.632	0	0
gene-A1S_1540	459	287.98	0	0
gene-A1S_1541	1071	899.98	12	36.5572
gene-A1S_1542	594	422.98	0	0
gene-A1S_1543	1026	854.98	0	0
gene-A1S_1544	1038	866.98	40	126.496
gene-A1S_1545	1245	1073.98	4	10.2115
gene-A1S_1546	1746	1574.98	5	8.70402
gene-A1S_1547	510	338.98	4	32.3527
gene-A1S_1548	876	704.98	5	19.4454
gene-A1S_1549	609	437.98	0	0
gene-A1S_1550	480	308.98	1	8.87349
gene-A1S_1551	645	473.98	0	0
gene-A1S_1552	666	494.98	2	11.0781
gene-A1S_1553	507	335.98	0	0
gene-A1S_1554	378	206.98	9	119.217
gene-A1S_1555	1638	1466.98	7	13.0827
gene-A1S_1556	717	545.98	0	0
gene-A1S_1557	762	590.98	2	9.27859
gene-A1S_1558	981	809.98	0	0
gene-A1S_1559	273	103.085	0	0
gene-A1S_1560	666	494.98	5	27.6954
gene-A1S_1561	522	350.98	0	0
gene-A1S_1562	501	329.98	0	0
gene-A1S_1563	348	176.98	0	0
gene-A1S_1564	498	326.98	0	0
gene-A1S_1565	849	677.98	1	4.04397
gene-A1S_1566	456	284.98	5	48.1039
gene-A1S_1567	618	446.98	0	0
gene-A1S_1568	1044	872.98	12	37.6879
gene-A1S_1569	408	236.98	0	0
gene-A1S_1570	333	161.98	0	0
gene-A1S_1571	570	398.98	10	68.7185
gene-A1S_1572	1440	1268.98	236	509.897
gene-A1S_1573	273	103.085	6	159.581
gene-A1S_1574	252	83.8604	12	392.328
gene-A1S_1575	702	530.98	1	5.16353
gene-A1S_1576	912	740.98	0	0
gene-A1S_1577	1434	1262.98	0	0
gene-A1S_1578	783	611.98	2	8.9602
gene-A1S_1579	921	749.98	9	32.9016
gene-A1S_1580	432	260.98	0	0
gene-A1S_1581	444	272.98	0	0
gene-A1S_1582	600	428.98	6	38.3477
gene-A1S_1583	297	126.12	0	0
gene-A1S_1584	798	626.98	0	0
gene-A1S_1585	1272	1100.98	0	0
gene-A1S_1586	360	188.98	0	0
gene-A1S_1587	450	278.98	0	0
gene-A1S_1588	906	734.98	0	0
gene-A1S_1589	939	767.98	0	0
gene-A1S_1590	447	275.98	0	0
gene-A1S_1591	1020	848.98	0	0
gene-A1S_1592	357	185.98	0	0
gene-A1S_1593	444	272.98	0	0
gene-A1S_1594	300	129.103	0	0
gene-A1S_1595	420	248.98	0	0
gene-A1S_1596	834	662.98	0	0
gene-A1S_1597	2181	2009.98	0	0
gene-A1S_1598	2628	2456.98	7	7.81126
gene-A1S_1599	1743	1571.98	0	0
gene-A1S_1600	498	326.98	0	0
gene-A1S_1601	2007	1835.98	10	14.9333
gene-A1S_1602	309	138.018	0	0
gene-A1S_1603	414	242.98	0	0
gene-A1S_1604	387	215.98	0	0
gene-A1S_1605	609	437.98	0	0
gene-A1S_1606	498	326.98	0	0
gene-A1S_1607	1869	1697.98	0	0
gene-A1S_1608	1644	1472.98	0	0
gene-A1S_1609	1545	1373.98	2	3.99093
gene-A1S_1610	2034	1862.98	0	0
gene-A1S_1611	816	644.98	1	4.25088
gene-A1S_1612	1068	896.98	2	6.11325
gene-A1S_1613	1548	1376.98	0	0
gene-A1S_1614	660	488.98	0	0
gene-A1S_1615	582	410.98	0	0
gene-A1S_1616	687	515.98	5	26.5682
gene-A1S_1617	267	97.5449	40	1124.3
gene-A1S_1618	468	296.98	0	0
gene-A1S_1619	429	257.98	16	170.043
gene-A1S_1620	624	452.98	0	0
gene-A1S_1621	801	629.98	0	0
gene-A1S_1622	234	68.4072	0	0
gene-A1S_1623	3165	2993.98	2	1.8315
gene-A1S_1624	360	188.98	1	14.508
gene-A1S_1625	819	647.98	3	12.6936
gene-A1S_1626	516	344.98	12	95.3701
gene-A1S_1627	249	81.1132	2	67.6026
gene-A1S_1628	1596	1424.98	0	0
gene-A1S_1629	489	317.98	0	0
gene-A1S_1630	237	70.8585	0	0
gene-A1S_1631	297	126.12	17	369.565
gene-A1S_1632	276	105.853	4	103.606
gene-A1S_1633	804	632.98	29	125.612
gene-A1S_1634	444	272.98	3	30.1311
gene-A1S_1635	462	290.98	0	0
gene-A1S_1636	456	284.98	0	0
gene-A1S_1637	273	103.085	97	2579.9
gene-A1S_1638	861	689.98	2	7.94728
gene-A1S_1639	543	371.98	2	14.7413
gene-A1S_1640	792	620.98	0	0
gene-A1S_1641	1140	968.98	0	0
gene-A1S_1642	1077	905.98	0	0
gene-A1S_1643	1044	872.98	0	0
gene-A1S_1644	1209	1037.98	0	0
gene-A1S_1645	279	108.761	0	0
gene-A1S_1646	336	164.98	0	0
gene-A1S_1647	1554	1382.98	4	7.92992
gene-A1S_1648	1308	1136.98	0	0
gene-A1S_1649	1368	1196.98	5	11.4527
gene-A1S_1650	672	500.98	0	0
gene-A1S_1651	960	788.98	3	10.4251
gene-A1S_1652	1683	1511.98	0	0
gene-A1S_1653	630	458.98	0	0
gene-A1S_1654	426	254.98	0	0
gene-A1S_1655	2241	2069.98	10	13.2452
gene-A1S_1656	1269	1097.98	0	0
gene-A1S_1657	507	335.98	11	89.7644
gene-A1S_1658	2004	1832.98	0	0
gene-A1S_1659	450	278.98	0	0
gene-A1S_1660	807	635.98	1	4.31103
gene-A1S_1661	495	323.98	0	0
gene-A1S_1662	1365	1193.98	0	0
gene-A1S_1663	522	350.98	0	0
gene-A1S_1664	1143	971.98	0	0
gene-A1S_1665	804	632.98	2	8.66293
gene-A1S_1666	1470	1298.98	0	0
gene-A1S_1667	2040	1868.98	0	0
gene-A1S_1668	1104	932.98	0	0
gene-A1S_1669	459	287.98	0	0
gene-A1S_1670	900	728.98	0	0
gene-A1S_1671	1716	1544.98	0	0
gene-A1S_1672	1029	857.98	4	12.7823
gene-A1S_1673	1005	833.98	0	0
gene-A1S_1674	600	428.98	0	0
gene-A1S_1675	462	290.98	0	0
gene-A1S_1676	306	135.018	13	263.984
gene-A1S_1677	1014	842.98	0	0
gene-A1S_1678	321	149.98	7	127.964
gene-A1S_1679	258	89.1603	0	0
gene-A1S_1680	201	41.8089	5	327.888
gene-A1S_1681	543	371.98	0	0
gene-A1S_1682	879	707.98	0	0
gene-A1S_1683	984	812.98	19	64.0765
gene-A1S_1684	294	123.193	6	133.534
gene-A1S_1685	519	347.98	2	15.758
gene-A1S_1686	957	785.98	2	6.97659
gene-A1S_1687	165	19.3515	0	0
gene-A1S_1688	267	97.5449	0	0
gene-A1S_1689	279	108.761	8	201.67
gene-A1S_1690	702	530.98	0	0
gene-A1S_1691	1005	833.98	0	0
gene-A1S_1692	1206	1034.98	0	0
gene-A1S_1693	756	584.98	2	9.37376
gene-A1S_1694	1092	920.98	2	5.95394
gene-A1S_1695	1230	1058.98	4	10.3561
gene-A1S_1696	627	455.98	7	42.0898
gene-A1S_1697	822	650.98	0	0
gene-A1S_1698	735	563.98	2	9.72279
gene-A1S_1699	723	551.98	0	0
gene-A1S_1700	1047	875.98	0	0
gene-A1S_1701	1491	1319.98	0	0
gene-A1S_1702	840	668.98	0	0
gene-A1S_1703	165	19.3515	0	0
gene-A1S_1704	672	500.98	0	0
gene-A1S_1705	927	755.98	0	0
gene-A1S_1706	645	473.98	0	0
gene-A1S_1707	1062	890.98	0	0
gene-A1S_1708	696	524.98	0	0
gene-A1S_1709	1365	1193.98	0	0
gene-A1S_1710	702	530.98	1	5.16353
gene-A1S_1711	888	716.98	0	0
gene-A1S_1712	723	551.98	0	0
gene-A1S_1713	780	608.98	0	0
gene-A1S_1714	297	126.12	0	0
gene-A1S_1715	462	290.98	0	0
gene-A1S_1716	1224	1052.98	0	0
gene-A1S_1717	537	365.98	0	0
gene-A1S_1718	1734	1562.98	0	0
gene-A1S_1719	246	78.4655	0	0
gene-A1S_1720	1158	986.98	0	0
gene-A1S_1721	678	506.98	0	0
gene-A1S_1722	588	416.98	0	0
gene-A1S_1723	897	725.98	0	0
gene-A1S_1724	1146	974.98	3	8.43627
gene-A1S_1725	2055	1883.98	0	0
gene-A1S_1726	1416	1244.98	17	37.4379
gene-A1S_1727	768	596.98	0	0
gene-A1S_1728	831	659.98	0	0
gene-A1S_1729	966	794.98	3	10.3464
gene-A1S_1730	1206	1034.98	3	7.9472
gene-A1S_1731	642	470.98	12	69.856
gene-A1S_1732	486	314.98	25	217.611
gene-A1S_1733	651	479.98	0	0
gene-A1S_1734	675	503.98	4	21.7606
gene-A1S_1735	255	86.4921	0	0
gene-A1S_1736	1344	1172.98	7	16.3618
gene-A1S_1737	672	500.98	6	32.8364
gene-A1S_1738	918	746.98	0	0
gene-A1S_1739	576	404.98	0	0
gene-A1S_1740	525	353.98	0	0
gene-A1S_1741	1122	950.98	0	0
gene-A1S_1742	624	452.98	0	0
gene-A1S_1743	1155	983.98	0	0
gene-A1S_1744	396	224.98	0	0
gene-A1S_1745	849	677.98	0	0
gene-A1S_1746	879	707.98	0	0
gene-A1S_1747	276	105.853	3	77.7043
gene-A1S_1748	432	260.98	0	0
gene-A1S_1749	2010	1838.98	0	0
gene-A1S_1750	2982	2810.98	0	0
gene-A1S_1751	432	260.98	0	0
gene-A1S_1752	504	332.98	0	0
gene-A1S_1753	636	464.98	1	5.89645
gene-A1S_1754	849	677.98	0	0
gene-A1S_1755	915	743.98	2	7.37044
gene-A1S_1756	1059	887.98	0	0
gene-A1S_1757	915	743.98	0	0
gene-A1S_1758	741	569.98	0	0
gene-A1S_1759	621	449.98	0	0
gene-A1S_1760	747	575.98	1	4.76011
gene-A1S_1761	456	284.98	0	0
gene-A1S_1762	1083	911.98	5	15.0317
gene-A1S_1763	372	200.98	0	0
gene-A1S_1764	246	78.4655	0	0
gene-A1S_1765	1068	896.98	0	0
gene-A1S_1766	486	314.98	0	0
gene-A1S_1767	771	599.98	0	0
gene-A1S_1768	1065	893.98	0	0
gene-A1S_1769	1239	1067.98	0	0
gene-A1S_1770	1467	1295.98	0	0
gene-A1S_1771	717	545.98	0	0
gene-A1S_1772	1473	1301.98	0	0
gene-A1S_1773	756	584.98	0	0
gene-A1S_1774	1212	1040.98	0	0
gene-A1S_1775	264	94.646	0	0
gene-A1S_1776	342	170.98	0	0
gene-A1S_1777	1017	845.98	0	0
gene-A1S_1778	255	86.4921	0	0
gene-A1S_1779	690	518.98	0	0
gene-A1S_1780	1494	1322.98	0	0
gene-A1S_1781	747	575.98	0	0
gene-A1S_1782	657	485.98	0	0
gene-A1S_1783	651	479.98	0	0
gene-A1S_1784	450	278.98	0	0
gene-A1S_1785	627	455.98	0	0
gene-A1S_1786	846	674.98	0	0
gene-A1S_1787	825	653.98	0	0
gene-A1S_1788	783	611.98	0	0
gene-A1S_1789	747	575.98	0	0
gene-A1S_1790	684	512.98	0	0
gene-A1S_1791	1284	1112.98	0	0
gene-A1S_1792	681	509.98	0	0
gene-A1S_1793	849	677.98	0	0
gene-A1S_1794	1176	1004.98	0	0
gene-A1S_1795	1788	1616.98	0	0
gene-A1S_1796	498	326.98	0	0
gene-A1S_1797	831	659.98	0	0
gene-A1S_1798	522	350.98	0	0
gene-A1S_1799	1470	1298.98	0	0
gene-A1S_1800	885	713.98	0	0
gene-A1S_1801	162	18.1221	0	0
gene-A1S_1802	417	245.98	0	0
gene-A1S_1803	396	224.98	0	0
gene-A1S_1804	825	653.98	0	0
gene-A1S_1805	1236	1064.98	0	0
gene-A1S_1806	879	707.98	0	0
gene-A1S_1807	597	425.98	0	0
gene-A1S_1808	1176	1004.98	0	0
gene-A1S_1809	633	461.98	0	0
gene-A1S_1810	1203	1031.98	0	0
gene-A1S_1811	597	425.98	0	0
gene-A1S_1812	615	443.98	0	0
gene-A1S_1813	408	236.98	0	0
gene-A1S_1814	678	506.98	0	0
gene-A1S_1815	1398	1226.98	0	0
gene-A1S_1816	1152	980.98	0	0
gene-A1S_1817	1551	1379.98	0	0
gene-A1S_1818	390	218.98	0	0
gene-A1S_1819	762	590.98	0	0
gene-A1S_1820	654	482.98	0	0
gene-A1S_1821	765	593.98	0	0
gene-A1S_1822	675	503.98	0	0
gene-A1S_1823	510	338.98	0	0
gene-A1S_1824	981	809.98	0	0
gene-A1S_1825	426	254.98	0	0
gene-A1S_1826	1098	926.98	0	0
gene-A1S_1827	570	398.98	1	6.87185
gene-A1S_1828	288	117.34	0	0
gene-A1S_1829	672	500.98	0	0
gene-A1S_1830	510	338.98	2	16.1764
gene-A1S_1831	843	671.98	4	16.3203
gene-A1S_1832	1170	998.98	0	0
gene-A1S_1833	618	446.98	1	6.1339
gene-A1S_1834	810	638.98	0	0
gene-A1S_1835	1509	1337.98	0	0
gene-A1S_1836	936	764.98	0	0
gene-A1S_1837	816	644.98	0	0
gene-A1S_1838	261	91.8432	0	0
gene-A1S_1839	1671	1499.98	0	0
gene-A1S_1840	651	479.98	0	0
gene-A1S_1841	693	521.98	0	0
gene-A1S_1842	675	503.98	0	0
gene-A1S_1843	897	725.98	0	0
gene-A1S_1844	273	103.085	0	0
gene-A1S_1845	831	659.98	0	0
gene-A1S_1846	522	350.98	0	0
gene-A1S_1847	576	404.98	1	6.77004
gene-A1S_1848	192	35.3642	0	0
gene-A1S_1849	858	686.98	0	0
gene-A1S_1850	675	503.98	0	0
gene-A1S_1851	2232	2060.98	0	0
gene-A1S_1852	1386	1214.98	0	0
gene-A1S_1853	1038	866.98	0	0
gene-A1S_1854	2190	2018.98	0	0
gene-A1S_1855	669	497.98	0	0
gene-A1S_1856	804	632.98	0	0
gene-A1S_1857	891	719.98	0	0
gene-A1S_1858	585	413.98	0	0
gene-A1S_1859	285	114.521	0	0
gene-A1S_1860	825	653.98	0	0
gene-A1S_1861	402	230.98	0	0
gene-A1S_1862	438	266.98	0	0
gene-A1S_1863	324	152.98	0	0
gene-A1S_1864	888	716.98	0	0
gene-A1S_1865	915	743.98	0	0
gene-A1S_1866	468	296.98	0	0
gene-A1S_1867	1272	1100.98	0	0
gene-A1S_1868	576	404.98	0	0
gene-A1S_1869	627	455.98	0	0
gene-A1S_1870	744	572.98	0	0
gene-A1S_1871	546	374.98	1	7.31167
gene-A1S_1872	897	725.98	5	18.883
gene-A1S_1873	1050	878.98	0	0
gene-A1S_1874	708	536.98	3	15.3175
gene-A1S_1875	726	554.98	0	0
gene-A1S_1876	639	467.98	0	0
gene-A1S_1877	363	191.98	0	0
gene-A1S_1878	315	144.009	0	0
gene-A1S_1879	426	254.98	17	182.796
gene-A1S_1880	2337	2165.98	0	0
gene-A1S_1881	1155	983.98	0	0
gene-A1S_1882	1287	1115.98	0	0
gene-A1S_1883	582	410.98	0	0
gene-A1S_1884	456	284.98	9	86.587
gene-A1S_1885	618	446.98	0	0
gene-A1S_1886	378	206.98	0	0
gene-A1S_1887	276	105.853	0	0
gene-A1S_1888	969	797.98	1	3.43584
gene-A1S_1889	675	503.98	0	0
gene-A1S_1890	1278	1106.98	0	0
gene-A1S_1891	849	677.98	4	16.1759
gene-A1S_1892	192	35.3642	0	0
gene-A1S_1893	576	404.98	1	6.77004
gene-A1S_1894	522	350.98	0	0
gene-A1S_1895	540	368.98	1	7.43057
gene-A1S_1896	267	97.5449	0	0
gene-A1S_1897	603	431.98	0	0
gene-A1S_1898	1200	1028.98	38	101.252
gene-A1S_1899	858	686.98	4	15.964
gene-A1S_1900	1638	1466.98	11	20.5586
gene-A1S_1901	798	626.98	0	0
gene-A1S_1902	840	668.98	0	0
gene-A1S_1903	696	524.98	0	0
gene-A1S_1904	363	191.98	0	0
gene-A1S_1905	1956	1784.98	7	10.752
gene-A1S_1906	477	305.98	0	0
gene-A1S_1907	828	656.98	7	29.2126
gene-A1S_1908	888	716.98	4	15.296
gene-A1S_1909	324	152.98	1	17.9221
gene-A1S_1910	2157	1985.98	37	51.0801
gene-A1S_1911	414	242.98	7	78.9864
gene-A1S_1912	654	482.98	5	28.3835
gene-A1S_1913	918	746.98	0	0
gene-A1S_1914	588	416.98	0	0
gene-A1S_1915	459	287.98	3	28.5617
gene-A1S_1916	1251	1079.98	2	5.07737
gene-A1S_1917	651	479.98	0	0
gene-A1S_1918	1200	1028.98	10	26.6451
gene-A1S_1919	1077	905.98	0	0
gene-A1S_1920	2748	2576.98	2	2.12786
gene-A1S_1921	1926	1754.98	9	14.0603
gene-A1S_1922	903	731.98	8	29.9651
gene-A1S_1923	519	347.98	0	0
gene-A1S_1924	1476	1304.98	28	58.8273
gene-A1S_1925	1059	887.98	49	151.293
gene-A1S_1926	285	114.521	11	263.349
gene-A1S_1927	468	296.98	0	0
gene-A1S_1928	570	398.98	0	0
gene-A1S_1929	597	425.98	12	77.2355
gene-A1S_1930	906	734.98	2	7.46069
gene-A1S_1931	228	63.1951	0	0
gene-A1S_1932	360	188.98	2	29.0161
gene-A1S_1933	234	68.4072	16	641.274
gene-A1S_1934	375	203.98	1	13.4412
gene-A1S_1935	339	167.98	3	48.9653
gene-A1S_1936	915	743.98	3	11.0557
gene-A1S_1937	342	170.98	0	0
gene-A1S_1938	324	152.98	0	0
gene-A1S_1939	714	542.98	0	0
gene-A1S_1940	708	536.98	0	0
gene-A1S_1941	1125	953.98	6	17.244
gene-A1S_1942	375	203.98	0	0
gene-A1S_1943	393	221.98	0	0
gene-A1S_1944	759	587.98	4	18.6519
gene-A1S_1945	2607	2435.98	2	2.25103
gene-A1S_1946	870	698.98	0	0
gene-A1S_1947	1653	1481.98	3	5.55014
gene-A1S_1948	465	293.98	0	0
gene-A1S_1949	1929	1757.98	0	0
gene-A1S_1950	339	167.98	0	0
gene-A1S_1951	1308	1136.98	0	0
gene-A1S_1952	471	299.98	0	0
gene-A1S_1953	1263	1091.98	0	0
gene-A1S_1954	903	731.98	0	0
gene-A1S_1955	675	503.98	0	0
gene-A1S_1956	1341	1169.98	0	0
gene-A1S_1957	1179	1007.98	0	0
