target_id	length	eff_length	est_counts	tpm
gene-A1S_1289	1188	1000.67	1.08402	1.05057
gene-A1S_1290	2826	2638.67	1	0.36753
gene-A1S_1291	684	496.671	2	3.90516
gene-A1S_1292	462	274.671	0	0
gene-A1S_1293	150	11.5348	0	0
gene-A1S_1294	240	58.1687	0	0
gene-A1S_1295	1332	1144.67	0	0
gene-A1S_1296	504	316.671	5	15.3123
gene-A1S_1297	342	154.686	0	0
gene-A1S_1298	558	370.671	0	0
gene-A1S_1299	696	508.671	0	0
gene-A1S_1300	897	709.671	0	0
gene-A1S_1301	1266	1078.67	0	0
gene-A1S_1302	3126	2938.67	1	0.33001
gene-A1S_1303	567	379.671	2	5.10858
gene-A1S_1304	828	640.671	0	0
gene-A1S_1305	630	442.671	0	0
gene-A1S_1306	264	79.2418	0	0
gene-A1S_1307	2691	2503.67	0	0
gene-A1S_1308	822	634.671	0	0
gene-A1S_1309	1167	979.671	0	0
gene-A1S_1310	648	460.671	0	0
gene-A1S_1311	258	73.835	0	0
gene-A1S_1312	384	196.671	1	4.93102
gene-A1S_1313	777	589.671	2	3.28926
gene-A1S_1314	630	442.671	0	0
gene-A1S_1315	351	163.671	0	0
gene-A1S_1316	1098	910.671	1	1.06492
gene-A1S_1317	897	709.671	0	0
gene-A1S_1318	336	148.7	0	0
gene-A1S_1319	570	382.671	1	2.53427
gene-A1S_1320	306	118.916	0	0
gene-A1S_1321	435	247.671	1	3.91564
gene-A1S_1322	822	634.671	1	1.52802
gene-A1S_1323	762	574.671	0	0
gene-A1S_1324	645	457.671	1	2.11897
gene-A1S_1325	843	655.671	2	2.95816
gene-A1S_1326	978	790.671	0	0
gene-A1S_1327	195	25.5879	0	0
gene-A1S_1328	417	229.671	0	0
gene-A1S_1329	504	316.671	0	0
gene-A1S_1330	657	469.671	0	0
gene-A1S_1331	1002	814.671	0	0
gene-A1S_1332	1422	1234.67	0	0
gene-A1S_1333	1473	1285.67	5	3.77154
gene-A1S_1334	1311	1123.67	1	0.863056
gene-A1S_1335	1917	1729.67	52	29.1553
gene-A1S_1336	939	751.671	85	109.665
gene-A1S_1337	291	104.385	13	120.777
gene-A1S_1338	687	499.671	21	40.758
gene-A1S_1339	405	217.671	8	35.6424
gene-A1S_1340	774	586.671	2	3.30608
gene-A1S_1341	558	370.671	8	20.9305
gene-A1S_1342	699	511.671	2	3.79068
gene-A1S_1343	1308	1120.67	8	6.92293
gene-A1S_1344	1002	814.671	6	7.14245
gene-A1S_1345	528	340.671	1	2.8467
gene-A1S_1346	378	190.671	1	5.08619
gene-A1S_1347	684	496.671	0	0
gene-A1S_1348	522	334.671	0	0
gene-A1S_1349	270	84.7233	0	0
gene-A1S_1350	603	415.671	0	0
gene-A1S_1351	810	622.671	0	0
gene-A1S_1352	504	316.671	0	0
gene-A1S_1353	732	544.671	0	0
gene-A1S_1354	564	376.671	0	0
gene-A1S_1355	675	487.671	0	0
gene-A1S_1356	1092	904.671	1	1.07198
gene-A1S_1357	1230	1042.67	0	0
gene-A1S_1358	582	394.671	0	0
gene-A1S_1359	966	778.671	0	0
gene-A1S_1360	381	193.671	0	0
gene-A1S_1361	528	340.671	0	0
gene-A1S_1362	1623	1435.67	1	0.675497
gene-A1S_1363	1008	820.671	0	0
gene-A1S_1364	1125	937.671	0	0
gene-A1S_1365	816	628.671	0	0
gene-A1S_1366	561	373.671	2	5.19061
gene-A1S_1367	687	499.671	1	1.94086
gene-A1S_1368	462	274.671	11	38.838
gene-A1S_1369	1245	1057.67	14	12.8368
gene-A1S_1370	1656	1468.67	44	29.054
gene-A1S_1371	849	661.671	0	0
gene-A1S_1372	735	547.671	6	10.6245
gene-A1S_1373	1992	1804.67	20	10.7476
gene-A1S_1374	597	409.671	4	9.46896
gene-A1S_1375	1539	1351.67	7	5.02233
gene-A1S_1376	1017	829.671	10	11.6889
gene-A1S_1377	435	247.671	17	66.5658
gene-A1S_1378	1449	1261.67	5	3.84328
gene-A1S_1379	441	253.671	1	3.82302
gene-A1S_1380	1332	1144.67	1	0.847222
gene-A1S_1381	1059	871.671	0	0
gene-A1S_1382	810	622.671	0	0
gene-A1S_1383	288	101.557	12	114.591
gene-A1S_1384	390	202.671	0	0
gene-A1S_1385	1251	1063.67	0	0
gene-A1S_1386	1869	1681.67	4	2.30673
gene-A1S_1387	801	613.671	1	1.58031
gene-A1S_1388	237	55.7514	2	34.7899
gene-A1S_1389	531	343.671	0	0
gene-A1S_1390	483	295.671	4	13.1198
gene-A1S_1391	345	157.686	1	6.15014
gene-A1S_1392	1419	1231.67	1	0.787378
gene-A1S_1393	3270	3082.67	0	0
gene-A1S_1394	774	586.671	0	0
gene-A1S_1395	285	98.7336	0	0
gene-A1S_1396	597	409.671	0	0
gene-A1S_1397	537	349.671	0	0
gene-A1S_1398	642	454.671	0	0
gene-A1S_1399	639	451.671	0	0
gene-A1S_1400	477	289.671	0	0
gene-A1S_1401	705	517.671	0	0
gene-A1S_1402	588	400.671	0	0
gene-A1S_1403	492	304.671	0	0
gene-A1S_1404	150	11.5348	0	0
gene-A1S_1405	1122	934.671	0	0
gene-A1S_1406	933	745.671	1	1.30056
gene-A1S_1407	762	574.671	0	0
gene-A1S_1408	510	322.671	0	0
gene-A1S_1409	645	457.671	0	0
gene-A1S_1410	780	592.671	1	1.6363
gene-A1S_1411	513	325.671	0	0
gene-A1S_1412	453	265.671	1	3.65034
gene-A1S_1413	762	574.671	0	0
gene-A1S_1414	558	370.671	0	0
gene-A1S_1415	1269	1081.67	0	0
gene-A1S_1416	480	292.671	0	0
gene-A1S_1417	447	259.671	1	3.73468
gene-A1S_1418	1113	925.671	1	1.04766
gene-A1S_1419	582	394.671	0	0
gene-A1S_1420	825	637.671	0	0
gene-A1S_1421	1680	1492.67	4	2.59881
gene-A1S_1422	831	643.671	0	0
gene-A1S_1423	276	90.1834	0	0
gene-A1S_1424	729	541.671	1	1.79037
gene-A1S_1425	720	532.671	0	0
gene-A1S_1426	564	376.671	0	0
gene-A1S_1427	810	622.671	2	3.11494
gene-A1S_1428	300	113.002	0	0
gene-A1S_1429	693	505.671	0	0
gene-A1S_1430	423	235.671	0	0
gene-A1S_1431	402	214.671	0	0
gene-A1S_1432	1299	1111.67	0	0
gene-A1S_1433	942	754.671	9	11.5655
gene-A1S_1434	1245	1057.67	4	3.66765
gene-A1S_1435	783	595.671	0	0
gene-A1S_1436	468	280.671	0	0
gene-A1S_1437	585	397.671	0	0
gene-A1S_1438	555	367.671	0	0
gene-A1S_1439	441	253.671	0	0
gene-A1S_1440	1257	1069.67	0	0
gene-A1S_1441	1185	997.671	0	0
gene-A1S_1442	897	709.671	0	0
gene-A1S_1443	693	505.671	0	0
gene-A1S_1444	615	427.671	0	0
gene-A1S_1445	837	649.671	1	1.49274
gene-A1S_1446	633	445.671	0	0
gene-A1S_1447	1356	1168.67	1	0.829824
gene-A1S_1448	576	388.671	0	0
gene-A1S_1449	726	538.671	0	0
gene-A1S_1450	615	427.671	0	0
gene-A1S_1451	1749	1561.67	0	0
gene-A1S_1452	372	184.671	0	0
gene-A1S_1453	330	142.754	0	0
gene-A1S_1454	867	679.671	0	0
gene-A1S_1455	828	640.671	0	0
gene-A1S_1456	462	274.671	0	0
gene-A1S_1457	435	247.671	0	0
gene-A1S_1458	567	379.671	0	0
gene-A1S_1459	276	90.1834	0	0
gene-A1S_1460	339	151.686	2.81772	18.0148
gene-A1S_1461	1830	1642.67	0	0
gene-A1S_1462	729	541.671	2	3.58074
gene-A1S_1463	567	379.671	1	2.55429
gene-A1S_1464	735	547.671	3	5.31226
gene-A1S_1465	3468	3280.67	11	3.25168
gene-A1S_1466	861	673.671	0	0
gene-A1S_1467	1056	868.671	6	6.69844
gene-A1S_1468	1251	1063.67	5	4.5587
gene-A1S_1469	429	241.671	5	20.0642
gene-A1S_1470	486	298.671	1	3.24702
gene-A1S_1471	600	412.671	0	0
gene-A1S_1472	456	268.671	0	0
gene-A1S_1473	1158	970.671	2	1.99819
gene-A1S_1474	2418	2230.67	0	0
gene-A1S_1475	1059	871.671	5	5.56282
gene-A1S_1476	297	110.137	0	0
gene-A1S_1477	576	388.671	0	0
gene-A1S_1478	471	283.671	0	0
gene-A1S_1479	456	268.671	0	0
gene-A1S_1480	360	172.671	0	0
gene-A1S_1481	891	703.671	2	2.75637
gene-A1S_1482	447	259.671	0	0
gene-A1S_1483	819	631.671	0	0
gene-A1S_1484	882	694.671	3	4.18813
gene-A1S_1485	720	532.671	0	0
gene-A1S_1486	1128	940.671	0	0
gene-A1S_1487	1224	1036.67	0	0
gene-A1S_1488	1236	1048.67	0	0
gene-A1S_1489	711	523.671	1	1.85191
gene-A1S_1490	660	472.671	0	0
gene-A1S_1491	696	508.671	0	0
gene-A1S_1492	591	403.671	0	0
gene-A1S_1493	498	310.671	1	3.1216
gene-A1S_1494	1257	1069.67	0	0
gene-A1S_1495	330	142.754	1	6.79344
gene-A1S_1496	570	382.671	3	7.6028
gene-A1S_1497	408	220.671	0	0
gene-A1S_1498	453	265.671	0	0
gene-A1S_1499	606	418.671	0	0
id-A1S_1500	77	43.4286	0	0
gene-A1S_1501	576	388.671	0	0
gene-A1S_1502	795	607.671	0	0
gene-A1S_1503	384	196.671	0	0
gene-A1S_1504	1416	1228.67	0	0
gene-A1S_1505	885	697.671	6	8.34024
gene-A1S_1506	639	451.671	1	2.14712
gene-A1S_1507	909	721.671	0	0
gene-A1S_1508	2430	2242.67	0	0
gene-A1S_1509	660	472.671	0	0
gene-A1S_1510	369	181.671	3	16.0145
gene-A1S_1511	930	742.671	7	9.1407
gene-A1S_1512	954	766.671	0	0
gene-A1S_1513	1479	1291.67	1	0.750803
gene-A1S_1514	426	238.671	2	8.12658
gene-A1S_1515	594	406.671	1	2.3847
gene-A1S_1516	273	87.4165	0	0
gene-A1S_1517	576	388.671	3	7.48543
gene-A1S_1518	405	217.671	16	71.2848
gene-A1S_1519	882	694.671	1	1.39604
gene-A1S_1520	774	586.671	4	6.61216
gene-A1S_1521	744	556.671	17	29.6161
gene-A1S_1522	408	220.671	0	0
gene-A1S_1523	522	334.671	4	11.591
gene-A1S_1524	597	409.671	1	2.36724
gene-A1S_1525	516	328.671	0	0
gene-A1S_1526	207	33.2104	14	408.819
gene-A1S_1527	969	781.671	2	2.48133
gene-A1S_1528	3768	3580.67	10	2.70841
gene-A1S_1529	366	178.671	0	0
gene-A1S_1530	1278	1090.67	11	9.78086
gene-A1S_1531	699	511.671	3	5.68602
gene-A1S_1532	264	79.2418	0	0
gene-A1S_1533	786	598.671	2	3.23981
gene-A1S_1534	441	253.671	0	0
gene-A1S_1535	1743	1555.67	2	1.24678
gene-A1S_1536	360	172.671	0	0
gene-A1S_1537	615	427.671	6	13.6056
gene-A1S_1538	954	766.671	1	1.26494
gene-A1S_1539	282	95.9335	0	0
gene-A1S_1540	459	271.671	0	0
gene-A1S_1541	1071	883.671	0	0
gene-A1S_1542	594	406.671	0	0
gene-A1S_1543	1026	838.671	2	2.31268
gene-A1S_1544	1038	850.671	8	9.12024
gene-A1S_1545	1245	1057.67	0	0
gene-A1S_1546	1746	1558.67	2	1.24438
gene-A1S_1547	510	322.671	6	18.033
gene-A1S_1548	876	688.671	0	0
gene-A1S_1549	609	421.671	0	0
gene-A1S_1550	480	292.671	0	0
gene-A1S_1551	645	457.671	0	0
gene-A1S_1552	666	478.671	1	2.02601
gene-A1S_1553	507	319.671	0	0
gene-A1S_1554	378	190.671	1	5.08619
gene-A1S_1555	1638	1450.67	7	4.67958
gene-A1S_1556	717	529.671	2	3.66186
gene-A1S_1557	762	574.671	3	5.06267
gene-A1S_1558	981	793.671	0	0
gene-A1S_1559	273	87.4165	0	0
gene-A1S_1560	666	478.671	2	4.05201
gene-A1S_1561	522	334.671	2	5.79548
gene-A1S_1562	501	313.671	0	0
gene-A1S_1563	348	160.671	1	6.03586
gene-A1S_1564	498	310.671	0	0
gene-A1S_1565	849	661.671	5	7.32834
gene-A1S_1566	456	268.671	2	7.21916
gene-A1S_1567	618	430.671	4	9.00725
gene-A1S_1568	1044	856.671	2	2.26409
gene-A1S_1569	408	220.671	0	0
gene-A1S_1570	333	145.741	0	0
gene-A1S_1571	570	382.671	53	134.316
gene-A1S_1572	1440	1252.67	147	113.804
gene-A1S_1573	273	87.4165	4	44.3757
gene-A1S_1574	252	68.5096	1	14.1556
gene-A1S_1575	702	514.671	0	0
gene-A1S_1576	912	724.671	0	0
gene-A1S_1577	1434	1246.67	0	0
gene-A1S_1578	783	595.671	0	0
gene-A1S_1579	921	733.671	0	0
gene-A1S_1580	432	244.671	0	0
gene-A1S_1581	444	256.671	0	0
gene-A1S_1582	600	412.671	1	2.35003
gene-A1S_1583	297	110.137	0	0
gene-A1S_1584	798	610.671	0	0
gene-A1S_1585	1272	1084.67	0	0
gene-A1S_1586	360	172.671	2	11.2328
gene-A1S_1587	450	262.671	0	0
gene-A1S_1588	906	718.671	0	0
gene-A1S_1589	939	751.671	0	0
gene-A1S_1590	447	259.671	0	0
gene-A1S_1591	1020	832.671	0	0
gene-A1S_1592	357	169.671	0	0
gene-A1S_1593	444	256.671	0	0
gene-A1S_1594	300	113.002	1	8.5821
gene-A1S_1595	420	232.671	1	4.16807
gene-A1S_1596	834	646.671	0	0
gene-A1S_1597	2181	1993.67	4	1.94574
gene-A1S_1598	2628	2440.67	0	0
gene-A1S_1599	1743	1555.67	0	0
gene-A1S_1600	498	310.671	0	0
gene-A1S_1601	2007	1819.67	29	15.4555
gene-A1S_1602	309	121.872	0	0
gene-A1S_1603	414	226.671	0	0
gene-A1S_1604	387	199.671	0	0
gene-A1S_1605	609	421.671	0	0
gene-A1S_1606	498	310.671	0	0
gene-A1S_1607	1869	1681.67	0	0
gene-A1S_1608	1644	1456.67	0	0
gene-A1S_1609	1545	1357.67	0	0
gene-A1S_1610	2034	1846.67	0	0
gene-A1S_1611	816	628.671	0	0
gene-A1S_1612	1068	880.671	0	0
gene-A1S_1613	1548	1360.67	0	0
gene-A1S_1614	660	472.671	2	4.10345
gene-A1S_1615	582	394.671	1	2.45721
gene-A1S_1616	687	499.671	1	1.94086
gene-A1S_1617	267	81.983	12	141.95
gene-A1S_1618	468	280.671	0	0
gene-A1S_1619	429	241.671	5	20.0642
gene-A1S_1620	624	436.671	0	0
gene-A1S_1621	801	613.671	1	1.58031
gene-A1S_1622	234	53.3534	0	0
gene-A1S_1623	3165	2977.67	3	0.977063
gene-A1S_1624	360	172.671	8	44.9312
gene-A1S_1625	819	631.671	1	1.53528
gene-A1S_1626	516	328.671	0	0
gene-A1S_1627	249	65.8669	0	0
gene-A1S_1628	1596	1408.67	3	2.06533
gene-A1S_1629	489	301.671	0	0
gene-A1S_1630	237	55.7514	3	52.1848
gene-A1S_1631	297	110.137	55	484.293
gene-A1S_1632	276	90.1834	2	21.5071
gene-A1S_1633	804	616.671	1	1.57262
gene-A1S_1634	444	256.671	2	7.55667
gene-A1S_1635	462	274.671	0	0
gene-A1S_1636	456	268.671	2	7.21916
gene-A1S_1637	273	87.4165	16	177.503
gene-A1S_1638	861	673.671	2	2.87912
gene-A1S_1639	543	355.671	0	0
gene-A1S_1640	792	604.671	0	0
gene-A1S_1641	1140	952.671	2	2.03594
gene-A1S_1642	1077	889.671	3	3.27017
gene-A1S_1643	1044	856.671	0	0
gene-A1S_1644	1209	1021.67	2	1.89844
gene-A1S_1645	279	93.0039	0	0
gene-A1S_1646	336	148.7	0	0
gene-A1S_1647	1554	1366.67	2	1.4192
gene-A1S_1648	1308	1120.67	4	3.46146
gene-A1S_1649	1368	1180.67	1	0.821389
gene-A1S_1650	672	484.671	0	0
gene-A1S_1651	960	772.671	0	0
gene-A1S_1652	1683	1495.67	0	0
gene-A1S_1653	630	442.671	0	0
gene-A1S_1654	426	238.671	0	0
gene-A1S_1655	2241	2053.67	5	2.36112
gene-A1S_1656	1269	1081.67	0	0
gene-A1S_1657	507	319.671	2	6.06742
gene-A1S_1658	2004	1816.67	0	0
gene-A1S_1659	450	262.671	0	0
gene-A1S_1660	807	619.671	1	1.56501
gene-A1S_1661	495	307.671	0	0
gene-A1S_1662	1365	1177.67	0	0
gene-A1S_1663	522	334.671	0	0
gene-A1S_1664	1143	955.671	0	0
gene-A1S_1665	804	616.671	8	12.581
gene-A1S_1666	1470	1282.67	0	0
gene-A1S_1667	2040	1852.67	3	1.57037
gene-A1S_1668	1104	916.671	0	0
gene-A1S_1669	459	271.671	0	0
gene-A1S_1670	900	712.671	0	0
gene-A1S_1671	1716	1528.67	2	1.2688
gene-A1S_1672	1029	841.671	11	12.6744
gene-A1S_1673	1005	817.671	0	0
gene-A1S_1674	600	412.671	1	2.35003
gene-A1S_1675	462	274.671	1	3.53073
gene-A1S_1676	306	118.916	6	48.9314
gene-A1S_1677	1014	826.671	0	0
gene-A1S_1678	321	133.779	7	50.7444
gene-A1S_1679	258	73.835	0	0
gene-A1S_1680	201	29.2348	1	33.1725
gene-A1S_1681	543	355.671	0	0
gene-A1S_1682	879	691.671	1	1.4021
gene-A1S_1683	984	796.671	4	4.86921
gene-A1S_1684	294	107.227	3	27.1328
gene-A1S_1685	519	331.671	0	0
gene-A1S_1686	957	769.671	0	0
gene-A1S_1687	165	12.4942	380	29495.2
gene-A1S_1688	267	81.983	4	47.3167
gene-A1S_1689	279	93.0039	9	93.8468
gene-A1S_1690	702	514.671	8	15.0743
gene-A1S_1691	1005	817.671	6	7.11624
gene-A1S_1692	1206	1018.67	1	0.952016
gene-A1S_1693	756	568.671	0	0
gene-A1S_1694	1092	904.671	0	0
gene-A1S_1695	1230	1042.67	0	0
gene-A1S_1696	627	439.671	6	13.2343
gene-A1S_1697	822	634.671	3	4.58406
gene-A1S_1698	735	547.671	2	3.54151
gene-A1S_1699	723	535.671	0	0
gene-A1S_1700	1047	859.671	0	0
gene-A1S_1701	1491	1303.67	1	0.743892
gene-A1S_1702	840	652.671	0	0
gene-A1S_1703	165	12.4942	0	0
gene-A1S_1704	672	484.671	0	0
gene-A1S_1705	927	739.671	1	1.31111
gene-A1S_1706	645	457.671	0	0
gene-A1S_1707	1062	874.671	2	2.2175
gene-A1S_1708	696	508.671	3	5.71955
gene-A1S_1709	1365	1177.67	12	9.88178
gene-A1S_1710	702	514.671	4	7.53717
gene-A1S_1711	888	700.671	0	0
gene-A1S_1712	723	535.671	0	0
gene-A1S_1713	780	592.671	2	3.27261
gene-A1S_1714	297	110.137	0	0
gene-A1S_1715	462	274.671	0	0
gene-A1S_1716	1224	1036.67	3	2.80646
gene-A1S_1717	537	349.671	0	0
gene-A1S_1718	1734	1546.67	0	0
gene-A1S_1719	246	63.2168	0	0
gene-A1S_1720	1158	970.671	0	0
gene-A1S_1721	678	490.671	0	0
gene-A1S_1722	588	400.671	0	0
gene-A1S_1723	897	709.671	1	1.36654
gene-A1S_1724	1146	958.671	0	0
gene-A1S_1725	2055	1867.67	0	0
gene-A1S_1726	1416	1228.67	81	63.9333
gene-A1S_1727	768	580.671	1	1.67012
gene-A1S_1728	831	643.671	0	0
gene-A1S_1729	966	778.671	3	3.73633
gene-A1S_1730	1206	1018.67	0	0
gene-A1S_1731	642	454.671	3	6.39885
gene-A1S_1732	486	298.671	1	3.24702
gene-A1S_1733	651	463.671	0	0
gene-A1S_1734	675	487.671	0	0
gene-A1S_1735	255	71.1543	1	13.6294
gene-A1S_1736	1344	1156.67	4	3.35373
gene-A1S_1737	672	484.671	3	6.00277
gene-A1S_1738	918	730.671	2	2.65452
gene-A1S_1739	576	388.671	0	0
gene-A1S_1740	525	337.671	0	0
gene-A1S_1741	1122	934.671	0	0
gene-A1S_1742	624	436.671	0	0
gene-A1S_1743	1155	967.671	0	0
gene-A1S_1744	396	208.671	0	0
gene-A1S_1745	849	661.671	0	0
gene-A1S_1746	879	691.671	0	0
gene-A1S_1747	276	90.1834	2	21.5071
gene-A1S_1748	432	244.671	0	0
gene-A1S_1749	2010	1822.67	0	0
gene-A1S_1750	2982	2794.67	2	0.694029
gene-A1S_1751	432	244.671	0	0
gene-A1S_1752	504	316.671	0	0
gene-A1S_1753	636	448.671	0	0
gene-A1S_1754	849	661.671	0	0
gene-A1S_1755	915	727.671	0	0
gene-A1S_1756	1059	871.671	0	0
gene-A1S_1757	915	727.671	3	3.9982
gene-A1S_1758	741	553.671	0	0
gene-A1S_1759	621	433.671	0	0
gene-A1S_1760	747	559.671	1	1.73279
gene-A1S_1761	456	268.671	0	0
gene-A1S_1762	1083	895.671	4	4.33101
gene-A1S_1763	372	184.671	0	0
gene-A1S_1764	246	63.2168	0	0
gene-A1S_1765	1068	880.671	0	0
gene-A1S_1766	486	298.671	0	0
gene-A1S_1767	771	583.671	1	1.66154
gene-A1S_1768	1065	877.671	0	0
gene-A1S_1769	1239	1051.67	0	0
gene-A1S_1770	1467	1279.67	0	0
gene-A1S_1771	717	529.671	0	0
gene-A1S_1772	1473	1285.67	1	0.754307
gene-A1S_1773	756	568.671	3	5.11609
gene-A1S_1774	1212	1024.67	1	0.946441
gene-A1S_1775	264	79.2418	0	0
gene-A1S_1776	342	154.686	0	0
gene-A1S_1777	1017	829.671	0	0
gene-A1S_1778	255	71.1543	0	0
gene-A1S_1779	690	502.671	1	1.92927
gene-A1S_1780	1494	1306.67	0	0
gene-A1S_1781	747	559.671	0	0
gene-A1S_1782	657	469.671	0	0
gene-A1S_1783	651	463.671	0	0
gene-A1S_1784	450	262.671	0	0
gene-A1S_1785	627	439.671	0	0
gene-A1S_1786	846	658.671	0	0
gene-A1S_1787	825	637.671	0	0
gene-A1S_1788	783	595.671	0	0
gene-A1S_1789	747	559.671	2	3.46557
gene-A1S_1790	684	496.671	0	0
gene-A1S_1791	1284	1096.67	0	0
gene-A1S_1792	681	493.671	0	0
gene-A1S_1793	849	661.671	0	0
gene-A1S_1794	1176	988.671	0	0
gene-A1S_1795	1788	1600.67	0	0
gene-A1S_1796	498	310.671	0	0
gene-A1S_1797	831	643.671	0	0
gene-A1S_1798	522	334.671	0	0
gene-A1S_1799	1470	1282.67	0	0
gene-A1S_1800	885	697.671	1	1.39004
gene-A1S_1801	162	12.0276	0	0
gene-A1S_1802	417	229.671	0	0
gene-A1S_1803	396	208.671	0	0
gene-A1S_1804	825	637.671	0	0
gene-A1S_1805	1236	1048.67	0	0
gene-A1S_1806	879	691.671	0	0
gene-A1S_1807	597	409.671	0	0
gene-A1S_1808	1176	988.671	0	0
gene-A1S_1809	633	445.671	0	0
gene-A1S_1810	1203	1015.67	0	0
gene-A1S_1811	597	409.671	0	0
gene-A1S_1812	615	427.671	0	0
gene-A1S_1813	408	220.671	0	0
gene-A1S_1814	678	490.671	0	0
gene-A1S_1815	1398	1210.67	2	1.60207
gene-A1S_1816	1152	964.671	0	0
gene-A1S_1817	1551	1363.67	0	0
gene-A1S_1818	390	202.671	1	4.78504
gene-A1S_1819	762	574.671	0	0
gene-A1S_1820	654	466.671	0	0
gene-A1S_1821	765	577.671	0	0
gene-A1S_1822	675	487.671	0	0
gene-A1S_1823	510	322.671	0	0
gene-A1S_1824	981	793.671	1	1.22191
gene-A1S_1825	426	238.671	0	0
gene-A1S_1826	1098	910.671	0	0
gene-A1S_1827	570	382.671	0	0
gene-A1S_1828	288	101.557	0	0
gene-A1S_1829	672	484.671	0	0
gene-A1S_1830	510	322.671	0	0
gene-A1S_1831	843	655.671	0	0
gene-A1S_1832	1170	982.671	0	0
gene-A1S_1833	618	430.671	1	2.25181
gene-A1S_1834	810	622.671	0	0
gene-A1S_1835	1509	1321.67	0	0
gene-A1S_1836	936	748.671	0	0
gene-A1S_1837	816	628.671	0	0
gene-A1S_1838	261	76.4781	0	0
gene-A1S_1839	1671	1483.67	0	0
gene-A1S_1840	651	463.671	0	0
gene-A1S_1841	693	505.671	0	0
gene-A1S_1842	675	487.671	0	0
gene-A1S_1843	897	709.671	2	2.73307
gene-A1S_1844	273	87.4165	0	0
gene-A1S_1845	831	643.671	2	3.01331
gene-A1S_1846	522	334.671	0	0
gene-A1S_1847	576	388.671	0	0
gene-A1S_1848	192	23.7564	2.5	102.056
gene-A1S_1849	858	670.671	0.00975182	0.0141011
gene-A1S_1850	675	487.671	1	1.98862
gene-A1S_1851	2232	2044.67	0	0
gene-A1S_1852	1386	1198.67	0	0
gene-A1S_1853	1038	850.671	0	0
gene-A1S_1854	2190	2002.67	0	0
gene-A1S_1855	669	481.671	0	0
gene-A1S_1856	804	616.671	4	6.29049
gene-A1S_1857	891	703.671	2	2.75637
gene-A1S_1858	585	397.671	4	9.7547
gene-A1S_1859	285	98.7336	1	9.8223
gene-A1S_1860	825	637.671	2	3.04166
gene-A1S_1861	402	214.671	0	0
gene-A1S_1862	438	250.671	1	3.86877
gene-A1S_1863	324	136.767	7	49.6359
gene-A1S_1864	888	700.671	3	4.15226
gene-A1S_1865	915	727.671	9	11.9946
gene-A1S_1866	468	280.671	0	0
gene-A1S_1867	1272	1084.67	0	0
gene-A1S_1868	576	388.671	0	0
gene-A1S_1869	627	439.671	0	0
gene-A1S_1870	744	556.671	1	1.74212
gene-A1S_1871	546	358.671	0	0
gene-A1S_1872	897	709.671	3	4.09961
gene-A1S_1873	1050	862.671	1	1.12417
gene-A1S_1874	708	520.671	0	0
gene-A1S_1875	726	538.671	0	0
gene-A1S_1876	639	451.671	0	0
gene-A1S_1877	363	175.671	0	0
gene-A1S_1878	315	127.791	0	0
gene-A1S_1879	426	238.671	0	0
gene-A1S_1880	2337	2149.67	4	1.80454
gene-A1S_1881	1155	967.671	0	0
gene-A1S_1882	1287	1099.67	2	1.76378
gene-A1S_1883	582	394.671	0	0
gene-A1S_1884	456	268.671	0	0
gene-A1S_1885	618	430.671	0	0
gene-A1S_1886	378	190.671	0	0
gene-A1S_1887	276	90.1834	0	0
gene-A1S_1888	969	781.671	2	2.48133
gene-A1S_1889	675	487.671	0	0
gene-A1S_1890	1278	1090.67	2	1.77834
gene-A1S_1891	849	661.671	0.990248	1.45138
gene-A1S_1892	192	23.7564	2.5	102.056
gene-A1S_1893	576	388.671	0	0
gene-A1S_1894	522	334.671	0	0
gene-A1S_1895	540	352.671	0	0
gene-A1S_1896	267	81.983	2	23.6583
gene-A1S_1897	603	415.671	0	0
gene-A1S_1898	1200	1012.67	2	1.91531
gene-A1S_1899	858	670.671	0	0
gene-A1S_1900	1638	1450.67	9	6.01661
gene-A1S_1901	798	610.671	1	1.58807
gene-A1S_1902	840	652.671	2	2.97176
gene-A1S_1903	696	508.671	2	3.81304
gene-A1S_1904	363	175.671	0	0
gene-A1S_1905	1956	1768.67	0	0
gene-A1S_1906	477	289.671	1	3.3479
gene-A1S_1907	828	640.671	5	7.56855
gene-A1S_1908	888	700.671	5	6.92044
gene-A1S_1909	324	136.767	0	0
gene-A1S_1910	2157	1969.67	8	3.9389
gene-A1S_1911	414	226.671	1	4.2784
gene-A1S_1912	654	466.671	0	0
gene-A1S_1913	918	730.671	1	1.32726
gene-A1S_1914	588	400.671	2	4.84083
gene-A1S_1915	459	271.671	12	42.8366
gene-A1S_1916	1251	1063.67	8	7.29391
gene-A1S_1917	651	463.671	0	0
gene-A1S_1918	1200	1012.67	0	0
gene-A1S_1919	1077	889.671	2	2.18011
gene-A1S_1920	2748	2560.67	8	3.0298
gene-A1S_1921	1926	1738.67	5	2.78889
gene-A1S_1922	903	715.671	6	8.13047
gene-A1S_1923	519	331.671	2	5.8479
gene-A1S_1924	1476	1288.67	88	66.2245
gene-A1S_1925	1059	871.671	132	146.859
gene-A1S_1926	285	98.7336	129	1267.08
gene-A1S_1927	468	280.671	0	0
gene-A1S_1928	570	382.671	0	0
gene-A1S_1929	597	409.671	10	23.6724
gene-A1S_1930	906	718.671	1	1.34942
gene-A1S_1931	228	48.6009	0	0
